0.07732989;568.42;2020-01-04 09:00:07;1578128407
0.07749881;570.45;2020-01-04 10:00:10;1578132010
0.07767617;568.98;2020-01-04 11:00:09;1578135609
0.07742109;567.77;2020-01-04 12:00:07;1578139207
0.07712852;563.62;2020-01-04 13:00:08;1578142808
0.07703406;562.41;2020-01-04 14:00:07;1578146407
0.07712455;564.54;2020-01-04 15:00:08;1578150008
0.07719881;564.94;2020-01-04 16:00:08;1578153608
0.07733481;564.96;2020-01-04 17:00:09;1578157209
0.07717819;566.93;2020-01-04 18:00:09;1578160809
0.07720299;563.91;2020-01-04 19:00:09;1578164409
0.07722767;566.54;2020-01-04 20:00:07;1578168007
0.07745422;569.02;2020-01-04 21:00:08;1578171608
0.07709572;566.7;2020-01-04 22:00:08;1578175208
0.07734316;568.23;2020-01-04 23:00:07;1578178807
0.07734321;569.11;2020-01-05 00:00:07;1578182407
0.07716182;569.3;2020-01-05 01:00:06;1578186006
0.07717776;576.26;2020-01-05 02:00:08;1578189608
0.0772312;575.14;2020-01-05 03:00:08;1578193208
0.07735891;578.14;2020-01-05 04:00:07;1578196807
0.07734652;576.43;2020-01-05 05:00:07;1578200407
0.07774207;579.84;2020-01-05 06:00:08;1578204008
0.07800994;581.78;2020-01-05 07:00:08;1578207608
0.07790683;581.47;2020-01-05 08:00:07;1578211207
0.07771325;577.51;2020-01-05 09:00:07;1578214807
0.07756899;575.89;2020-01-05 10:00:07;1578218407
0.0776432;575.67;2020-01-05 11:00:08;1578222008
0.07766806;576.7;2020-01-05 12:00:08;1578225608
0.07812149;581.83;2020-01-05 13:00:08;1578229208
0.07824935;581.74;2020-01-05 14:00:08;1578232808
0.07860789;584.62;2020-01-05 15:00:08;1578236408
0.0786366;586.99;2020-01-05 16:00:07;1578240007
0.07862429;586.2;2020-01-05 17:00:08;1578243608
0.0788179;588.29;2020-01-05 18:00:07;1578247207
0.07861601;584.65;2020-01-05 19:00:08;1578250808
0.07882208;586.74;2020-01-05 20:00:07;1578254407
0.07884683;586.08;2020-01-05 21:00:07;1578258007
0.07847216;578.92;2020-01-05 22:00:08;1578261608
0.07849263;577.21;2020-01-05 23:00:06;1578265206
0.07870279;578.88;2020-01-06 00:00:07;1578268807
0.07875635;581.07;2020-01-06 01:00:06;1578272406
0.07880567;584.42;2020-01-06 02:00:08;1578276008
0.078558;592.86;2020-01-06 03:00:06;1578279606
0.07872726;593.64;2020-01-06 04:00:07;1578283207
0.07885997;593.68;2020-01-06 05:00:07;1578286807
0.07864558;592.34;2020-01-06 06:00:08;1578290408
0.07864981;591.3;2020-01-06 07:00:07;1578294007
0.07886809;592.17;2020-01-06 08:00:06;1578297606
0.07903289;596.55;2020-01-06 09:00:08;1578301208
0.07904935;596.08;2020-01-06 10:00:07;1578304807
